Hour,Light,Gamma,Photosynthesis,Sucrose,Starch,StarchDegr,StarchProd,SucroseProd,Nitrogen,Phosphorus,N_Aff,P_Aff,RespCost,UptakeCost,TransportCost,LeafBiomass,RootBiomass,TotalBiomass,Photoperiod,LimPhotRate,MaxPhotRate,MinLeafBiomass,FeedbackOnPhot,MaxStarch,MaxStarchDegr,MinSucrose,MaxSucrose,StarchNightStart,MinStarch,LambdaSdr,LambdaSdi,LambdaSni,LambdaG,LambdaSb,LambdaCsn,AssimCostN,AssimCostP,MinNPhotosynth,MinPPhotosynth,NutrConvParam,MaxNitrogen,MinNitrogen,MaxPhosphorus,MinPhosphorus,NitSoilContent,PhosSoilContent,MaxNitUptake,MaxPhosUptake,MMConstantN,MMConstantP,RootAllocation,StochSignal,LeafDeathRate,RootDeathRate,LeafCompRate,RootCompRate
48.0000,1,0.5306,7.0236,1.1572,4.7135,0.0000,3.7269,1.4630,20.8698,2.1175,0.8750,0.4132,0.2993,0.3232,0.0037,0.0057,0.0057,0.0114,12.00,0.9948,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4757,0.5036,0.0000,0.0000,0.0000,0.0000
49.0000,1,0.4819,7.0340,1.1852,8.1030,0.0000,3.3895,0.0968,21.5155,2.2145,0.8739,0.7609,0.9423,0.7404,0.0053,0.0058,0.0057,0.0114,12.00,0.9751,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5538,0.5072,0.0000,0.0000,0.0000,0.0000
50.0000,1,0.4416,7.0294,1.2683,11.2073,0.0000,3.1043,0.1925,22.1546,2.3178,0.8904,0.8276,0.9853,0.7699,0.0098,0.0058,0.0057,0.0115,12.00,0.9572,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5869,0.5113,0.0000,0.0000,0.0000,0.0000
51.0000,1,0.4101,7.0245,1.3308,14.0879,0.0000,2.8806,0.1491,22.7783,2.4132,0.9073,0.8133,1.0723,0.8100,0.0103,0.0058,0.0058,0.0116,12.00,0.9409,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5983,0.5144,0.0000,0.0000,0.0000,0.0000
52.0000,1,0.3851,7.0169,1.3797,16.7900,0.0000,2.7021,0.1190,23.3807,2.4955,0.9176,0.7673,1.1398,0.8379,0.0111,0.0058,0.0058,0.0117,12.00,0.9256,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5998,0.5163,0.0000,0.0000,0.0000,0.0000
53.0000,1,0.3651,7.0053,1.4181,19.3479,0.0000,2.5579,0.0948,23.9570,2.5640,0.9226,0.7161,1.1938,0.8568,0.0117,0.0059,0.0059,0.0117,12.00,0.9114,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5970,0.5170,0.0000,0.0000,0.0000,0.0000
54.0000,1,0.3491,6.9888,1.4476,21.7881,0.0000,2.4401,0.0743,24.5037,2.6217,0.9240,0.6804,1.2369,0.8696,0.0122,0.0059,0.0059,0.0118,12.00,0.8979,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5938,0.5169,0.0000,0.0000,0.0000,0.0000
55.0000,1,0.3362,6.9672,1.4694,24.1307,0.0000,2.3427,0.0565,25.0186,2.6726,0.9241,0.6652,1.2707,0.8787,0.0126,0.0059,0.0060,0.0119,12.00,0.8850,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5920,0.5165,0.0000,0.0000,0.0000,0.0000
56.0000,1,0.3258,6.9404,1.4845,26.3915,0.0000,2.2608,0.0413,25.5003,2.7194,0.9235,0.6639,1.2964,0.8857,0.0129,0.0060,0.0060,0.0120,12.00,0.8726,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5917,0.5161,0.0000,0.0000,0.0000,0.0000
57.0000,1,0.3172,6.9084,1.4942,28.5826,0.0000,2.1911,0.0287,25.9477,2.7633,0.9224,0.6688,1.3152,0.8910,0.0131,0.0060,0.0061,0.0121,12.00,0.8607,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5921,0.5157,0.0000,0.0000,0.0000,0.0000
58.0000,1,0.3100,6.8716,1.4994,30.7132,0.0000,2.1305,0.0187,26.3604,2.8047,0.9212,0.6747,1.3283,0.8946,0.0132,0.0061,0.0061,0.0122,12.00,0.8491,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5926,0.5155,0.0000,0.0000,0.0000,0.0000
59.0000,1,0.3041,6.8303,1.5010,32.7903,0.0000,2.0771,0.0107,26.7382,2.8435,0.9201,0.6791,1.3367,0.8967,0.0134,0.0061,0.0062,0.0123,12.00,0.8379,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,17.0088,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5928,0.5154,0.0000,0.0000,0.0000,0.0000
60.0000,0,0.3295,0.0000,0.5115,30.6533,2.1369,-2.1369,-2.1502,26.7029,2.8798,0.8895,0.5483,1.5010,0.8976,0.0134,0.0062,0.0062,0.0124,12.00,0.8269,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4997,0.5189,0.0000,0.0000,0.0000,0.0000
61.0000,0,0.3669,0.0000,0.7168,28.1872,2.4661,-2.4661,0.4399,26.9277,2.8855,0.8891,0.3205,0.5115,0.4354,0.0118,0.0062,0.0063,0.0124,12.00,0.8382,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4676,0.5173,0.0000,0.0000,0.0000,0.0000
62.0000,0,0.3987,0.0000,0.6786,25.7662,2.4210,-2.4210,-0.0819,27.1558,2.8868,0.8832,0.2778,0.7168,0.5420,0.0055,0.0062,0.0063,0.0125,12.00,0.8512,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4485,0.5153,0.0000,0.0000,0.0000,0.0000
63.0000,0,0.4295,0.0000,0.6979,23.3046,2.4616,-2.4616,0.0419,27.4420,2.8938,0.8711,0.2840,0.6786,0.5180,0.0068,0.0062,0.0063,0.0125,12.00,0.8640,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4435,0.5133,0.0000,0.0000,0.0000,0.0000
64.0000,0,0.4584,0.0000,0.7040,20.8191,2.4855,-2.4855,0.0141,27.7730,2.9075,0.8559,0.2968,0.6979,0.5268,0.0066,0.0063,0.0063,0.0126,12.00,0.8770,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4417,0.5114,0.0000,0.0000,0.0000,0.0000
65.0000,0,0.4858,0.0000,0.7134,18.3056,2.5135,-2.5135,0.0208,28.1516,2.9281,0.8383,0.3105,0.7040,0.5283,0.0068,0.0063,0.0063,0.0126,12.00,0.8901,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4407,0.5098,0.0000,0.0000,0.0000,0.0000
66.0000,0,0.5117,0.0000,0.7225,15.7644,2.5412,-2.5412,0.0202,28.5769,2.9555,0.8181,0.3227,0.7134,0.5309,0.0069,0.0063,0.0064,0.0127,12.00,0.9034,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4394,0.5084,0.0000,0.0000,0.0000,0.0000
67.0000,0,0.5362,0.0000,0.7320,13.1947,2.5696,-2.5696,0.0213,29.0485,2.9893,0.7951,0.3327,0.7225,0.5326,0.0069,0.0063,0.0064,0.0127,12.00,0.9168,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4372,0.5072,0.0000,0.0000,0.0000,0.0000
68.0000,0,0.5593,0.0000,0.7421,10.5962,2.5986,-2.5986,0.0223,29.5658,3.0290,0.7686,0.3397,0.7320,0.5336,0.0070,0.0064,0.0064,0.0128,12.00,0.9304,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4337,0.5061,0.0000,0.0000,0.0000,0.0000
69.0000,0,0.5812,0.0000,0.7527,7.9682,2.6280,-2.6280,0.0235,30.1273,3.0740,0.7376,0.3430,0.7421,0.5335,0.0071,0.0064,0.0064,0.0128,12.00,0.9441,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4286,0.5050,0.0000,0.0000,0.0000,0.0000
70.0000,0,0.6019,0.0000,0.7640,5.3101,2.6580,-2.6580,0.0251,30.7308,3.1234,0.7002,0.3418,0.7527,0.5320,0.0072,0.0064,0.0065,0.0129,12.00,0.9579,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4211,0.5041,0.0000,0.0000,0.0000,0.0000
71.0000,0,0.6215,0.0000,0.7763,2.6215,2.6887,-2.6887,0.0272,31.3722,3.1765,0.6533,0.3352,0.7640,0.5282,0.0073,0.0065,0.0065,0.0130,12.00,0.9720,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4103,0.5031,0.0000,0.0000,0.0000,0.0000
72.0000,1,0.5423,8.6444,1.3707,7.3092,0.0000,4.6878,1.1426,32.0768,3.2444,0.8362,0.6009,0.6074,0.5210,0.0074,0.0065,0.0065,0.0130,12.00,0.9862,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5121,0.5028,0.0000,0.0000,0.0000,0.0000
73.0000,1,0.4986,8.4980,1.4122,11.5459,0.0000,4.2367,0.1234,32.7198,3.3436,0.8612,0.8270,1.1106,0.8153,0.0080,0.0065,0.0066,0.0131,12.00,0.9614,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5723,0.5054,0.0000,0.0000,0.0000,0.0000
74.0000,1,0.4625,8.3610,1.4757,15.4133,0.0000,3.8674,0.1564,33.3333,3.4430,0.8770,0.8650,1.1658,0.8515,0.0116,0.0066,0.0066,0.0132,12.00,0.9391,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5955,0.5081,0.0000,0.0000,0.0000,0.0000
75.0000,1,0.4336,8.2340,1.5222,18.9834,0.0000,3.5701,0.1195,33.9123,3.5347,0.8896,0.8557,1.2368,0.8808,0.0122,0.0066,0.0067,0.0133,12.00,0.9187,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.6033,0.5104,0.0000,0.0000,0.0000,0.0000
76.0000,1,0.4100,8.1142,1.5548,22.3106,0.0000,3.3272,0.0885,34.4535,3.6162,0.8984,0.8301,1.2912,0.9008,0.0128,0.0066,0.0067,0.0134,12.00,0.8998,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.6046,0.5121,0.0000,0.0000,0.0000,0.0000
77.0000,1,0.3907,7.9996,1.5768,25.4362,0.0000,3.1257,0.0642,34.9547,3.6868,0.9041,0.7987,1.3317,0.9140,0.0132,0.0067,0.0068,0.0135,12.00,0.8822,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.6029,0.5133,0.0000,0.0000,0.0000,0.0000
78.0000,1,0.3747,7.8887,1.5906,28.3924,0.0000,2.9562,0.0450,35.4145,3.7470,0.9076,0.7679,1.3612,0.9222,0.0136,0.0067,0.0069,0.0136,12.00,0.8658,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.6000,0.5141,0.0000,0.0000,0.0000,0.0000
79.0000,1,0.3614,7.7806,1.5978,31.2041,0.0000,2.8117,0.0297,35.8316,3.7980,0.9089,0.7420,1.3820,0.9268,0.0138,0.0068,0.0069,0.0137,12.00,0.8502,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5966,0.5146,0.0000,0.0000,0.0000,0.0000
80.0000,1,0.3501,7.6745,1.5997,33.8911,0.0000,2.6869,0.0176,36.2062,3.8411,0.9098,0.7227,1.3957,0.9288,0.0140,0.0068,0.0070,0.0138,12.00,0.8353,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5936,0.5148,0.0000,0.0000,0.0000,0.0000
81.0000,1,0.3405,7.5700,1.5982,36.4688,0.0000,2.5777,0.0069,36.5389,3.8778,0.9103,0.7096,1.4037,0.9294,0.0141,0.0069,0.0071,0.0139,12.00,0.8211,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5911,0.5149,0.0000,0.0000,0.0000,0.0000
82.0000,1,0.3323,7.4667,1.5925,38.9499,0.0000,2.4811,-0.0030,36.8292,3.9090,0.9103,0.7010,1.4078,0.9290,0.0141,0.0069,0.0071,0.0140,12.00,0.8075,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5890,0.5149,0.0000,0.0000,0.0000,0.0000
83.0000,1,0.3251,7.3643,1.5841,41.3443,0.0000,2.3943,-0.0093,37.0778,3.9354,0.9101,0.6952,1.4073,0.9273,0.0142,0.0070,0.0072,0.0141,12.00,0.7944,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,32.7903,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5872,0.5149,0.0000,0.0000,0.0000,0.0000
84.0000,0,0.3490,0.0000,0.6887,38.6700,2.6742,-2.6742,-1.9453,37.0488,3.9608,0.8739,0.5545,1.5841,0.9248,0.0141,0.0070,0.0073,0.0143,12.00,0.7818,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5064,0.5167,0.0000,0.0000,0.0000,0.0000
85.0000,0,0.3822,0.0000,0.8831,35.6402,3.0298,-3.0298,0.4167,37.2539,3.9603,0.8705,0.3575,0.6887,0.5389,0.0129,0.0070,0.0073,0.0143,12.00,0.7959,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4765,0.5153,0.0000,0.0000,0.0000,0.0000
86.0000,0,0.4109,0.0000,0.8543,32.6455,2.9947,-2.9947,-0.0614,37.4817,3.9563,0.8626,0.3148,0.8831,0.6255,0.0072,0.0071,0.0073,0.0144,12.00,0.8119,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4589,0.5135,0.0000,0.0000,0.0000,0.0000
87.0000,0,0.4387,0.0000,0.8762,29.5979,3.0475,-3.0475,0.0476,37.7752,3.9588,0.8492,0.3199,0.8543,0.6077,0.0085,0.0071,0.0073,0.0145,12.00,0.8277,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4539,0.5117,0.0000,0.0000,0.0000,0.0000
88.0000,0,0.4649,0.0000,0.8873,26.5137,3.0843,-3.0843,0.0248,38.1243,3.9691,0.8325,0.3334,0.8762,0.6153,0.0083,0.0072,0.0074,0.0145,12.00,0.8438,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4524,0.5101,0.0000,0.0000,0.0000,0.0000
89.0000,0,0.4897,0.0000,0.9012,23.3885,3.1251,-3.1251,0.0305,38.5303,3.9877,0.8130,0.3483,0.8873,0.6172,0.0085,0.0072,0.0074,0.0146,12.00,0.8601,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4516,0.5086,0.0000,0.0000,0.0000,0.0000
90.0000,0,0.5133,0.0000,0.9152,20.2222,3.1663,-3.1663,0.0308,38.9924,4.0144,0.7907,0.3621,0.9012,0.6195,0.0086,0.0072,0.0074,0.0147,12.00,0.8766,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4505,0.5073,0.0000,0.0000,0.0000,0.0000
91.0000,0,0.5356,0.0000,0.9299,17.0139,3.2083,-3.2083,0.0324,39.5097,4.0489,0.7652,0.3737,0.9152,0.6206,0.0088,0.0073,0.0075,0.0148,12.00,0.8933,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4486,0.5061,0.0000,0.0000,0.0000,0.0000
92.0000,0,0.5568,0.0000,0.9453,13.7626,3.2513,-3.2513,0.0340,40.0809,4.0907,0.7360,0.3822,0.9299,0.6204,0.0089,0.0073,0.0075,0.0148,12.00,0.9102,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4453,0.5051,0.0000,0.0000,0.0000,0.0000
93.0000,0,0.5768,0.0000,0.9617,10.4675,3.2951,-3.2951,0.0360,40.7036,4.1391,0.7020,0.3867,0.9453,0.6186,0.0091,0.0074,0.0075,0.0149,12.00,0.9274,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4402,0.5042,0.0000,0.0000,0.0000,0.0000
94.0000,0,0.5959,0.0000,0.9792,7.1275,3.3400,-3.3400,0.0385,41.3743,4.1932,0.6618,0.3862,0.9617,0.6145,0.0092,0.0074,0.0076,0.0150,12.00,0.9448,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4327,0.5033,0.0000,0.0000,0.0000,0.0000
95.0000,0,0.6139,0.0000,0.9983,3.7417,3.3858,-3.3858,0.0419,42.0868,4.2521,0.6128,0.3794,0.9792,0.6071,0.0094,0.0075,0.0076,0.0151,12.00,0.9624,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,41.3443,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4219,0.5026,0.0000,0.0000,0.0000,0.0000
